1	你好 请 看 私密 答案 这个 股票 我 也 在 关注 是 无人驾驶 概念 的 你 买 的 太 高 了 他 连 扳 的 时候 我 就 关注 了 一直 等待 回调 等 了 一个多月 了 一直 准备 有 了 回调 蝴蝶 企稳 后 再 买 目前 开始 回调 短期 看 调整 并 没有 结束 没有 调整 至 缩量 建议您 在 量 能 缩到 一定 程度 并且 出现 分钟 钝化 的 时候 便 可 补仓 同时 我 个人 估计 短期 有 一定 反复 如果 这 两天 出现 上涨 关注 量 能 是否 有效 放大 如果 在 这个 位置 放量 上涨 由于 接近 你 的 成本 区 所以 不用 补仓 一两个 板 就 到 了 甚至 获利
1	你好 这位 朋友 此股 我 很 熟悉 因为 刚卖 了 卖 是因为 上周 为了 减仓 而 卖 的 我 是 买 的 持股 半个 月 获利 一块钱 吧 也 就 此股 控盘 控 的 我 感觉 挺 好 才 买 的 就 目前 看 没有 出现 拐点 或者说 卖点 可以 说 与 大盘 背离 我 不 知道 您 的 仓位 如何 也 不 知道 您 持有 这个 票 的 成本 是 多少 只能 凭 操作 感觉 在 下面 说 一下 您 应该 是 获利 的 如果 仓位 比较 重 的话 建议您 减仓 三分之二 如果 仓位 不重 也 建议您 减仓 一半 如果 回调 就 把 另一半 也 卖掉 如果 上涨 也 不受 损失 这是 讲究 的 一个 平衡
1	你好 请 看 私密 答案 不 建议 买入 近期 市场 并 不 稳定 振幅 较大 建议 就算 做 的话 也 是 超跌 反弹 的 思路 短线 不要 和 趋势 作对 如果 仓位 重逢 反弹 减 减仓 如果 仓位 低 可以 针对 这 两天 的 强势 板块 做 反弹 高 抛 低吸
1	请 点击 查看 私密 观点 佳隆 股份 食品 股 中小板 基本面 来看 就是 前期 有个 高送 转 概念 前期 小盘股 的 疯涨 中高 送 转 表现 的 也 很 强势 技术 面 来看 我 很 喜欢 此类 股票 从 号 开始 放量 近期 量 能 一直 持续 的 很 好 并且 股价 也 一路 走高 但 我 还是 建议您 观望 如果 参与 也 是 低 仓位 参与 建议 两成 或 三成 仓位 不要 重仓 如果 出现 回调 可以 抽身 因为 下 一步 注册 制对 小盘股 的 冲击 比较 大 再就是 本周 已经 出现 的 二八 格局 的 分化 建议您 同时 关注 一下 二线 蓝筹股 比如 工程机械 板块 或是 券商 前提条件 是 大盘 在 经过 近期 的 震荡 整固 后 再度 发力 上攻 另外 题材股 方面 如果 有 阶段性 的 机会 可以 关注 足球 概念 和 临近 空间概念 近期 我会 在 观点 中 详细 的 说 临近 空间 鹏欣 资源 概念 的 综上所述     个人观点     不 做 参考     据此 操作     风险 自担       股市 有 风险 入市 须 谨慎
1	你好 请 看 私募 答案 建议您 今天 逢 高 减仓 在 今天 盘中 如果 出现 跳水 或者 明天 出现 跳水 出现 回调 的 时候 再度 回补 买回来 做 短差 短期 市场 有 调整 需求 并且 此股 上涨 线段 顶 分型 停顿
1	你好 请 看 私密 答案 整体 来看 股指 连续 放出 巨量 后 今天 券商 和 银行 股冲 高 回落 且 以 券商 银行 为首 的 大 蓝筹 涨幅 较大 的 背景 下 市场 谨慎 情绪 萌发 获利盘 对于 市场 打压 逐步 显现 目前 情况 下 要 减仓 控制 仓位 等待 市场 成交量 趋于平稳 后 调仓换 股 择机 入场 现在 不要 不宜 盲目 追涨 对 目前 获利 的 券商 股 等等 要 减仓 了 对 近期 获利 的 股票 减仓 后 至于 关注 哪些 股票 我 个人 建议 低吸 高送 转 概念 近期 未涨 并且 下跌 的 小盘 题材股 切记 不要 急 着 建仓 杀入 先 观察 一定 要 先 观察 先 减仓 就 对 了 等 大盘 调整 完毕 后 会 挖掘出 更好 的 机会 建议 山西 证券 减仓 中弘 股份 可以 考虑 据说 传传 房产税 扩围 暂停
2	你好 请 看思密 答案 此股 上周 表现 强势 本周 三天 属于 不 跌 对于 一个 市场 的 下跌 线段 来说 超跌 的 出现 反弹 下跌 开始 个股 强势 的 出现 补跌 说明 市场 整体 下跌 线段 接近 尾声 建议您 持股 待涨 主要 看 大盘 能否 打到     如果 打上去 持股 如果 打 不 上去 高 抛 等待 低吸 机会 做好 短差 降低成本
1	你好 请 看 私密 答案 朋友 很 不幸 的 告诉您   您 买 的 这个 票 目前 状况 很差 建议您 逢 高出 吧 放量 下跌 且 从 资金流 看 连续 五天 资金 是 净 流出 别 犹豫 了 对 近期 获利 的 股票 减仓 后 至于 关注 哪些 股票 我 个人 建议 低吸 高送 转 概念 近期 未涨 并且 下跌 的 小盘 题材股 切记 不要 急 着 建仓 杀入 先 观察 一定 要 先 观察 先 减仓 就 对 了 等 大盘 调整 完毕 后 会 挖掘出 更好 的 机会
1	请 查看 私密 答案 科士达 电气设备 板块 近期 走 的 比较 强势 五日 线上 方可 继续 持股 跌破 五日 线 减仓 如果 明天 创业板 大跌 会 连累 中小板 个股 特变 电工 建议 减仓 为妙 目前 上证指数 走势 较弱 目前 的 量 能 无法 维系 现在 的 点位 很 可能 在 --- 之间 震荡 明日 很 有 可能 收 阴线 下周 发 新股 也 不 乐观 如果 量 能 继续 缩小 很 有 可能 出现 二次 回调 华邦颖泰 可 持股 如果 中小板 整体 走弱 并且 此股 破 五日 线 再 做 减仓 也 不 迟 综上所述     个人观点     不 做 参考     据此 操作     风险 自担       股市 有 风险 入市 须 谨慎
2	你好 请 看 私密 答案 科士达 深圳 的 电气设备 股 有 充电 桩 概念 基本面 来说 新能源 汽车 产业链 未来 的 增长 空间 还会 放大 充电 桩 类 属于 新能源 汽车 产业链 的 重中之重 虽然 此股 的 表现 不如 龙头 上海 普天 但是 此股 也 在 加紧 布局 充电 桩 市场 对 公司 的 业绩 有着 深远 的 影响 技术 面 来看 日线 级别 前期 冲高后 缩量 调整 然后 MACD 黄白 线 回归 零轴 但 没有 击穿 再度 放量 很 有 可能 是 二次 上攻 三十分钟 看 呈现 多方 炮 可 持股 待涨
1	你好 请 看 私密 答案 市场 短期 或许 有 回调 回调 后 可以 逢 低 买入 做 中线 思路 现在 也 就 只能 做做 短线 昨日 午后 买入 欧菲光 今日 早盘 冲高 获利 卖出 短平快 思路 今日 机会 海格 通讯     和 仁和 药业 短平快 思路   不要 追高 明日 早盘 逢高卖出 三成 仓 参与 不要 满仓 行情 惊心动魄 实力 打造 经典 成功 绝非 偶然 一起 开拓 未来 综上所述     个人观点     不 做 参考     据此 操作     风险 自担       股市 有 风险 入市 须 谨慎
2	你好 请 看 私密 答案 一看 你 这 问题 就 感觉 是 关注 我 观点 包 的 朋友 今天 大盘 跌点 你 能 盈利 恭喜 您 我 也 买入 了 菲达 环保 和盾 安 环境 昨天 和 今天 逢 低 加仓 了 万向 钱潮 不 知道 您 是不是 关注 我 观点 包 的 那么 直入 正题 我 的 想法 是 拿到 下 周三 左右 逢 高 获利 卖出 这 一个 在 环保 板块 还是 属于 白金 股 的 龙净环保 不错 但是 盘子 太 大 菲达 环保 前期 也 有 资金 入驻 所以 我 认为 还是 不错 额 环保 是 我 在 前天 看 板块 走势 认为 有 走出 震荡 区间 向上 突破 的 可能 如果 下周 不能 获利 也 不要 怪 我 毕竟 今天 还是 很 强势 的 抗跌 的 反正 的 概率 会 走强 大盘 调整 有限 的 别 害怕 再 大跌 就 可加 仓别 手软 其他 的 我 感觉 生物医药 还有 可能 再度 走强 可 在 市场 整体 继续 调整 的 时候 或者 是 调整 结束 反身 向上 的 时候 逢 低 布局 也 是 短线 思路
2	你好 请 看 私密 答案 山东 矿机 是 无人机 海源 机械 是 D 打印 都 是 短线 思路 另外 两个 没 跟上 也 别 追 了 也 是 短线 思路 周一 周二 逢 高出
1	你好 请 看 私密 答案 康美 药业 在 前天 以前 还 都 是 不温不火 的 盘整 中 昨天 尾盘 爆发 了 今天 尾盘 也 有 拉升 晚上 公告 要 定向 增发 停牌 了 复牌 后 估计 至少 要 有 一个 涨停 的 持有 即可 到 时 配合 量 能 逢 高 获利 了结 山东 矿机 明日 就 可以 逢 高 获利 了结 赛升 药业 是 我 前期 选出 来 的 高 送 转 预期 个股 近期 表现 已经 很 抢眼 了 我 也 提前 就 卖出 了 不要 再 入手 了 短期 要 回避 近期 涨幅 较大 的 个股 高送 转 炒作 并 没有 结束 直至 明天 一月份 才 会 结束 你 可以 在 我 前期 观点 中 提到 的 高 送 转 预期 个股 中 未来 一段时间 出现 日线 一笔 回调 后逢 低 再度 入手 现在 不要 追高 了
1	你好 请 看 私密 答案 新时 达 专用设备 股 现价 接近 您 的 成本价 建议您 结合 市场 下周 的 周初 的 走势 来 决定 是 去 是 留 如果 周初 能够 放量 上涨 打开 新 空间 就 继续 持有 如果 市场 缩量 上涨 跌跌撞撞 的 上涨 就要 选择 减仓 或者 离场 谨防 市场 产生 中期 的 一笔 回调
2	你好 请 看 私密 答案 我 认为 可以 继续 持有 恭喜 您 今天 买 到 涨停板 我 今天 不想 买 任何 股票 因为 想 看看 明天 大盘 的 走势 至于 后市 如何 操作 希望 你 能 结合 大盘 来 一旦 大盘 走 不好 可以 选择 减仓 一部分 如果 明天 盘中 大盘 分时线 下跌 并且 下面 的 量 能柱 随着 放大 就要 注意 了 继续 以 作为 减仓 的 关键点 位 这个 位置 是 前期 大跌 前 机构 建仓 的 成本 位置 没有 那么 容易 一笔 打 过去 机构 也 在 选择 方向 是 打压 后 再 拉升 还是 一笔 打 过去 这个 时候 最好 等 他 走出 方向 来 再 选择 比较 好 就算 错过 也 不要 去 做 接盘 侠 或者 给 机构 站岗
2	你好 请 看 私密 答案 西泵 股份 是 我 上周 选出 来 高 送 转 预期 的 个股 近期走势 还是 不错 的 只要 市场 没有 大幅度 的 回调 还是 可以 继续 持有 的 如果 明天 市场 上攻 乏力 就 必须 减仓 今天 我 已经 在 投顾 大赛 中 减仓 了 除了 短平快 的 个股 比亚迪 一样 不过 你 要 把握 好 节奏 近期 新能源 汽车 有利 好 如果 明天 市场 还 上攻 或者 冲高 乏力 建议您 都 减仓 然后 等待 回调 再 去 对 比亚迪 做 回补 比亚迪 一定 要 盯 好 因为 在 周四 周五 随时 有 可能 有 表现
1	你好 请 看 私密 答案 不能 再 买 了 高送 转 预期 个股 必须 等 有 了 日线 级别 的 回调 后 再 去 布局
1	你好 请 看 私密 答案 那 您 应该 是 赚 的 可以 了 西泵 股份 已经 公布 高送 转 了 高送 转 的 行情 还有 一波 不过 他 已经 高位 了 建议 获利 了结
1	你好 请 看 私密 答案 哈哈 二胎 概念 我 也 做 过 我 在 观点 中 十一 节前 专门 提到 二胎 概念 会 有 机会 当时 就 买 的 这个 不过 月 号 我 就 卖 了 虽然 后来 又 涨 了 不 惋惜 不 后悔 因为 达到 我 的 预期 了 也 不 可能 卖 到 最高点 同时 其他 机会 有的是 从 这个 票 的 走势 来看 近期 一直 放量 上攻 但是 在 最近 做 了 一个 五分钟 级别 的 箱体 震荡 估计 如果 市场 短期 不 选择 回调 的话 这个 股 还 会 有 上涨 的 可能 可以 继续 持股 如果 市场 整体 有 回调 的话 此股 要 破 箱体 下 沿 了 再块 附近 有 支撑 你 可以 结合 中小板 指数 来 拟定 操作 思路 另外 创业板 估计 要 休息 一下 了 近期 一直 涨幅 不高 的 中小板 或许 还 能 表现
1	你好 请 看 私密 观点 建议 逢 高 获利 卖出 下周 新股申购 的 风险 终于 在 今天 显现出来 一方面 是 资金 的 抽血 效应 另一方面 是 股指 在 月初 以来 涨幅 不小 在 拉升 的 同时 下跌 风险 也 在 累积 中 在 本周一 早盘 的 时候 就 发表 观点 提醒 如果 在 这个 位置 不能 大 力度 的 拉升 上涨 就要 谨防 回调 但 有 一点 不同 的 是 两市 资金 今天 虽然 呈现 净 流出 但是 周四 沪 港通 大举 净流入 亿 连续 五日 净流入 累计 流入 资金 已近 亿元 仓位 控制 是 很 重要 的 也 是 一门 学问 在 这波 上涨 行情 中 一直 提倡 成 仓位 做 中长线 成 仓位 做 短线 现在 就要 把 整体 操作 资金 收缩 了 成 中长线 的 要 逢 高 减仓 锁定 持股 利润 了 持股 控制 到 两成 以下 对 近期 涨幅 过高 的 个股 要 见 获利 了结 不要 太 贪 另外 成 短平快 资金 可以 在 有把握 的 情况 下 继续 做 短平快 快 进快 出 见好就收 短期 可 关注 近 两个 月 的 滞涨 股 以及 有色 和 环保 板块 有色 受益 于 收储 场内 资金 有望 持续性 的 追逐 环保 板块 短平快 思路
2	伊利 股份 基本 面向 好 估值 提升 空间 较大 而且 目前 公司 经营业 没有 什么 利空 但 二级 市场走势 很 难看 这 就是 技术 面 了 从 技术 面看 伊利 股份 近期 资金流 吃 迅速 的 净 流出 这 是 我 看 交易 明 细看 出来 的 希望 对 你 有 帮助 持续一年 的 时间 跌成 这样 貌似 还 没有 止跌企稳 的 态势 建议 你 等 此股 止跌企稳 了 再 考虑 杀 进 您 说 的 第二个 比亚迪 这个 我 也 很 熟悉 很多 人 说 这个 是 过 百 的 牛股 我 不 这样 认为 在 目前 中国 股市 新股 不断 抽血 他 虽说 是 新能源 汽车 概念 的 就 中国 股市 这个 抽血 法 的 怎么 可能 过百 如果 这个 票过 百 大盘 得点 以上 当然 不是 没有 可能 如果 比亚迪 都 能 过 百 那 宇通 客车 呢 安凯 客车 呢 当升 科技 呢 奥科讯 呢 多氟多 呢 比亚迪 生产 出来 的 电动车 目前 只 适用 于 老年人 群里 使用 市场 相对 比 二级 市场 来说     二级 市场 已经 完全 展现 出来 的 我 说 的 这 是 基本面 如果 您 真 喜欢 新能源 汽车 的话 您 可以 看 一下 宇通 客车 或者 是 安凯 客车 我 估计 宇通 客车 下 一步 可能 重组 不管 从量 价上 还是 基本面 我 感觉 都 不 低于 比亚迪 现在 大城市 用 的 电动 公交车 旅游车 都 是 宇通 客车 和 安凯 客车 的 出口 俄罗斯 的 是 东风汽车 和 长城汽车 希望 能够 帮到 您
1	不 除权 看后 量价 配合 的 并 不好 在 风险 与 收益 量化 分析 上 看 风险 大于 收益 下跌 空间 和 上涨 空间 持平 也就是说 不至于 把 筹码 压在 此类 风险 的 股票 上 个人 建议 逢 高 出逃
0	请 点击 查看   私密 答案 金禾 实业 化工 股 周五 的 时候 走出 缩量 调整 的 小 阴线 谨防 随 市场 一起 在 周初 进行 调整 如果 深套 可 做 高 抛 低吸 逢 高 减仓 一部分 然后 等待 下跌 途中 去 做 回补 卖出 一部分 的 同时 为了 达到 资金 使用率 可以 关注 近期 滞涨 股 也 就是 中 小盘 的 还 未 启动 上涨 的 有 一定 补涨 的 可能 接下来 一周 多 的 时间 内 个人 预测 智能家居 和 石墨 烯 概念 会 有 表现 不管 怎么样 也 有 一定 的 超 短线 抓 涨停 的 操作 机会 可逢 低 布局 我 个人 也 会 在 观点 中 及时 发表 参与 的 时机 与 卖点 吴 明明 之 短平快 稳准狠 到时候 可验证
2	你好 这位 朋友 姚记 扑克 横盘 横 的 真 坚挺 啊 这种 股票 真是 少见 我 都 不 知道 怎么 说 了 目前 不 建议您 介入 因为 现在 大盘 面临 两 问题 需要 消化 近期 美股 德国 俄罗斯 日本 都 跌 的 很 厉害 尤其 日本 和 俄罗斯 跌 的 尤为 惨烈 中国 独善其身 的 可能性 还是 比较 小 的 二 下周 只 新股 将 发行 其中 日有 只 日有 只 只有 只 对 资金面 是 个 考验 目前 如果 没有 决定性 的 政策 利好 是 没有 场外 资金 愿意 入场 的 再说 现在 大盘 不 稳 赚钱 效应 低 场内 资金 势必 选择 打 新股 来 规避 风险 获得 收益 建议 规避 风险 等待 大盘 止跌企稳 再 考虑 介入 的 时机 和 价位 我 感觉 跌破 是 有 可能 的
2	你好 请 看 私密 答案 爱康 科技 从 基本面 来看 光伏 电站 建设 加速 持续 融资 转型 坚决 扩张 加速 首次 增发 募集 亿元 投资 MW 电站 公司 于 年 月 发布 首次 增发 预案 融资 亿元 投资 江西 赣州 MW 江苏 苏州 MW 江苏 无锡 MW 合计 MW 分布式 项目 年 月 在 原募 投 项目 基础 上 增加 甘肃 金昌 MW 山西 孝义 MW 新疆 奇台 MW 甘肃 酒泉 MW 合计 MW 地面 电站 项目 首次 增发 募投 的 MW 项目 预计 将 在 年底 陆续 并网 从 基本面 来看 应该 是 向 好 需要 注意 的 是 这次 非 公开 发行股票 涉及 关联 交易 这 是 个 利空 从 技术 面 来看 停盘 一个月 了 这 一月 的 大盘 涨幅 都 很 高 了 按说 应该 开盘 就 一字 封停 估计 由于 涉及 关联 交易 才 走成 这样 的 技术 形态 出现 看跌 吞没 在 顶部 出现 是 下跌 征兆 在 中部 出现 是 下跌 中继 建议您 先逢 高 减仓 等待 在 他 继续 跌 的话 跌倒 这个 位置 的 时候 一旦 出现 放量 上攻 就 补仓 吃个 报复性 反弹 利空 的 股票 不 一定 没有 机会 相反 出 利空 后 如果 有 了 %---% 的 跌幅 后会 有 报复性 反弹 这是 逆向 思维
2	你好 请 看 私密 答案 北玻 股份 专用设备 股 近期 量 能 有所 放大 量 价齐升 均线 呈现 多头 排列 后市 有望 继续 上攻 关注 分钟 级别 K 线 如果 出现 顶背离 可 做 减仓 并且 结合 大盘 进行 加 减仓 操作 明天 注意 大盘 的 走势 我 认为 早盘 大盘 没有 一笔 打 到 上方 再 回调 说明 有 一定 压力 然后 还 跌破 了 我 在 周日 观点 中说 的 上周五 的 高点 好 在 迅速 收回 来 了 要不然 我会 选择 减仓 然后 今天下午 和 明天 上午 十点 半前 如果 还 不能 拿下 继续 减仓 现在 来看 收回 来 了 那么 今天 就 可以 观察 一下 是否 能 拿下   就算 今天 拿下 了 明天 如果 三十分钟 级别 L 先 大盘 出现 背离 了 也 果断 减仓 宗旨 就是 我 的 底线 是 就算 明天 不 跌破 继续 上攻 的话 也 要 注意 是否 出现 三十分钟 级别 K 线 大盘 的 背离
1	请 点击 查看 私密 答案 我 不 知道 你 的 成本价 和 持仓 情况 前三季 净利 万   同比 降 此股 近期 因为 迪士尼 概念股 大涨 也 有所 跟随 短期 设 好 止损 位 采用 高 抛 低 吸 的 策略 首先 说 现在 的 行情 不是 反转 先 看做 反弹 市场 目前 主力 资金 洗盘 并 没有 结束 设 好 止损 建议 设置 到 .----.
1	你好 请 看 私密 答案 建议您 结合 市场 的 走势 来 拟定 去留 问题 整体 来看 个人 认为 下周 如果 周初 市场 没有 能够 大 力度 的 放量 上涨 突破 的话 那 将 震荡 回调 下跌 寻求 支撑 是 大 概率 -------% 但 回调 幅度 有限 二 在 此 位置 进行 震荡 走势 -----% 三 周初 就 放量 拉升 突破 打开 新 的 上涨 空间 -----% 因为 目前 已经 运行 到 上方 套牢 盘 的 密集区 下 沿 要么 大 资金 选择 继续 做 多 放量 拉升 解放 上方 套牢 盘 需要 连续 拉出 中 阳线 这样 对于 机构 来说 成本 高 费力 要么 强 的 走势 就是 在 此 位置 进行 震荡 来 消化 上方 的 套 蓝盘 筹码 这种 可能性 也 有 其次 就是 震荡 下行 回调 寻求 支撑 来 选择 消化 上方 套牢 盘 因为 目前 市场 没有 新 的 热点 延续 来 支撑 在 此 点位 进行 震荡 走强 只有 出现 震荡 回调 了 下跌 了 上方 套牢 筹码 会 有 不 坚定 的 选择 割肉 将来 对于 市场 重心 继续 上移 上涨 会 轻松 的 多 操作 思路 上 中线 五成 资金 思路 的 如果 周初 没有 出现 放量 上涨 力度 很强 的 走势 可以 选择 减仓 短线 短平快 思路 的 五成 资金 没有 一定 的 把握 不要 出手 要 有 以上 的 把握 再 出手 去 做 具体 可以 关注 接下来 的 观点
1	你好 请 看 私密 答案 我 不 知道 您 是 持有 着 还是 想 买入 如果 持有 建议您 逢 高 减仓 等待 市场 极度 缩量 然后 出现 止跌企稳 底 分型 停顿 放量 中 阳线 两 日后 考虑 加仓 如果 是 想 买 的话 建议您 不要 买   近期 以 观望 为主 整体 来看 由于 近期 连续 大跌 量 能 萎缩 市场 人气 低迷 尽管 国家队 出手 但 市场 做 多 意愿 并未 有 明显好转 目前 市况 下 应 严控 仓位 维持 轻微 仓 等待 市场 企稳 此外 激进 型 的 喜欢 做 短平快 的 可 尝试 轻仓 参与 做 热点 比如 前期 的 航天 军工 和 猪肉 现在 是 冬奥会 不过 从 今天 来看 冬奥会 的 热点 个股 表现 很惨 中 体 产业 跌停 探路者 跌 .% 申奥 成功 并 没有 给 此 题材 激活 所以 说 要 学会 辨认 热点 题材 有 的 题材 可以 做 有 的 就 不 可以 做 因为 如果 买 进入 就是 追高 当天 回落 就 回 被套 但是 就 从 年 才 开 的 冬奥会 我 感觉 从 现在 开始 会 围绕 着 冬奥会 出台 一系列 的 政策 对 市场 中 的 个别 股票 也 形成 政策性 利好 当 市场 一旦 止跌企稳 调整 结束 反弹 的话 这些 个股 还是 可以 参与 的 因为 会 比 其他 股票 上涨 力度 要强 短期 看 如果 没有 重大 利好 的话 上证指数 跌破 是 大 概率 综上所述     个人观点     不 做 参考     据此 操作     风险 自担       股市 有 风险 入市 须 谨慎
2	你好 请 看 私密 答案 首先 说 目前 小票 都 表现 很 好 了 券商 股 我 也 布局 了 买 的 东北 证券 我 认为 未来 券商 股会 有 一波 行情 的 但 要 注意 的 是 从 中央 巡视组 进驻 证监会 后 相继 中信证券 出 事后 国信 证券 的 总裁 也 出事 了 我 估计 与 做 空有 一定 的 关系 要 关注 这一 事态 的 发展 我 估计 可能 还有 两个 大 的 券商 被 牵进来 但 放心 不会 是 你 的 西部 证券 不过 这 多少 对 券商 板块 有所 影响 关键在于 什么 时候 平息 一旦 这件 事 平息 结束 也 就 意味着 利空 出尽 或许 就是 主升浪 的 来临
2	你好 请 看 私密 答案 不 建议 再 去 追 了 等 券商 股 出现 调整 回 踩 确认 后 再 考虑 建仓 买入 保持 中长线 思路
2	你好 请 看 私密 答案 西部 证券 走 的 很 强势 目前 看 短期 压力 位 在 建议您 在 明天 就 减仓 如果 明后天 市场 整体 不能 大 力度 的 上涨 突破 必须 减仓 等待 回调 后 止跌企稳 再度 加仓 如果 明天 后天 是 券商 和 保险 领涨 市场 进行 对点 攻击 的话 可以 继续 持有 待涨 市场 短期 压力 位点 结合 市场 来 操作
1	你好 这位 朋友 目前 看 没有 高送 转 的 预期
1	你好 请 看 私密 答案 万顺 股份 有色金属 股 基本面 来说 周四 在 互动 平台 上 表示 导电 膜 的 国产化 将 有助于 触摸屏 产业链 降低成本 万顺 股份 的 主营业务 为 中高档 包装 印刷 用纸 的 研发 生产 和 销售 主导产品 为 复合 纸 和 转移 纸 其中 转移 纸 属于 环保型 纸类 包括 真空 镀铝 卡纸 镭射 防伪 转移 卡纸 高 镜面 光泽 卡纸 环保型 水性 金银 卡纸 等 技术 面 来看 股价 前期 波浪 上升 较 好 但 在 和 日 这 两日 出现 破位 下跌 上升 通道 有所 破坏 后市 建议 观望 如果 破 了 前期 的 低点 就 不能 考虑 了 日 的 蓝色 光标 近期 也 不要 介入 建议 观望 整体 来看 股指 连续 放出 巨量 后 今天 券商 和 银行 股冲 高 回落 且 以 券商 银行 为首 的 大 蓝筹 涨幅 较大 的 背景 下 市场 谨慎 情绪 萌发 获利盘 对于 市场 打压 逐步 显现 目前 情况 下 要 减仓 控制 仓位 等待 市场 成交量 趋于平稳 后 调仓换 股 择机 入场 现在 不要 不宜 盲目 追涨 对 目前 获利 的 券商 股 等等 要 减仓 了 对 近期 获利 的 股票 减仓 后 至于 关注 哪些 股票 我 个人 建议 低吸 高送 转 概念 近期 未涨 并且 下跌 的 小盘 题材股 切记 不要 急 着 建仓 杀入 先 观察 一定 要 先 观察 先 减仓 就 对 了 等 大盘 调整 完毕 后 会 挖掘出 更好 的 机会
1	那 我 也 是 您 的 粉丝 互相 粉 呵呵 你好 请 看 私密 答案 你 选 的 这个 票 还是 不错 的 近期 持续 放量 量 价齐升 注意 观察 MACD 能否 有效 突破 零轴 这 是 关键 估计 能 红柱 在 放大 他 近期 的 上涨 估计 与 沈阳机床 等 东北 的 智能 制造 专用设备 个股 上涨 猛烈 有 关系 振兴 东北 么 我 在 观点 中 中线 思路 一直 有 地方 国企改革 之 东北 智能 制造 基本面 来说 默克尔 日 访华   东北 的 工业 股 肯定 有 表现 而且 会 强势 涨停 可以 继续 持有 不过 等 她 来 了 以后 一旦 消息面 出 利好 后 观察 他 的 走势 有没有 利好 出尽 的 意思
1	你好 请 看 私密 观点 我 认为 是 可行 的 这 两天 次新股 的 表现 还是 不错 的 都 有 高 送 转 的 可能性 年底 高送 转 行情 是 每天 必有 的 行情
2	你好 请 看 私密 答案 次新股 还会 有 机会 的 但是 要 在 大盘 回调 或 震荡 整理 的 时候 要 关注 次新股 操作 上要 迅速 做出 反应 大盘 天量 如此 剧烈 的 震荡 显然 是 由 主力 资金 多空 博弈 所致 因此 在 策略 上 还是 要 注意 风险 适当 减轻 仓位 特别 是 一些 前期 出现 巨大 涨幅 的 板块 个股 另外 改革 背景 下 的 长线 趋势 还 没有 完全 被 破坏 众多 符合 改革 主线 具有 产业资本 运作 预期 的 个股 在 回调 后 又 将 迎来 介入 机会 时至 年 尾 随着 中央 经济 工作 会议 农村 工作 会议 的 召开 军工 会议 的 召开 天津 自贸区 航天 军工 国企改革 农业 改革 新能源 汽车 环保 或 将 又 迎来 机会 还有 产业资本 运作 股 往往 能 在 震荡 中 走出 独立 走势 年 尾 的 高 送 转 预期 同样 值得 关注 今天 操作 方面 建议 关注 航天 电子 航天 动力 万向 钱潮 江苏舜天 天津港 铜陵 有色 碧 水源 龙净环保 综上所述     个人观点     不 做 参考     据此 操作     风险 自担       股市 有 风险 入市 须 谨慎
2	你好 请 看 私密 答案 海洋 王 你 的 成本 让 我 有点 不解 难道 是 一字板 的 时候 买 的 因为 近期 大盘 权重股 的 拉升 次新股 出现 了 低迷 在 大盘 回头 的 时候 次新股 就 会 登上 舞台 你 可以 持股 也 可以 减仓 一半 做 一下 天津 自贸区 和 航天 军工 大盘 天量 如此 剧烈 的 震荡 显然 是 由 主力 资金 多空 博弈 所致 因此 在 策略 上 还是 要 注意 风险 适当 减轻 仓位 特别 是 一些 前期 出现 巨大 涨幅 的 板块 个股 另外 改革 背景 下 的 长线 趋势 还 没有 完全 被 破坏 众多 符合 改革 主线 具有 产业资本 运作 预期 的 个股 在 回调 后 又 将 迎来 介入 机会 时至 年 尾 随着 中央 经济 工作 会议 农村 工作 会议 的 召开 军工 会议 的 召开 天津 自贸区 航天 军工 国企改革 农业 改革 新能源 汽车 环保 或 将 又 迎来 机会 还有 产业资本 运作 股 往往 能 在 震荡 中 走出 独立 走势 年 尾 的 高 送 转 预期 同样 值得 关注 今天 操作 方面 建议 关注 航天 电子 航天 动力 万向 钱潮 江苏舜天 天津港 铜陵 有色 碧 水源 龙净环保
